2024-06-15 09:50:18,029 INFO    StreamThr :1800 [internal.py:wandb_internal():85] W&B internal server running at pid: 1800, started at: 2024-06-15 09:50:18.028830
2024-06-15 09:50:18,030 DEBUG   HandlerThread:1800 [handler.py:handle_request():158] handle_request: status
2024-06-15 09:50:18,034 INFO    WriterThread:1800 [datastore.py:open_for_write():87] open: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240615_095018-bvmqs2bh\run-bvmqs2bh.wandb
2024-06-15 09:50:18,034 DEBUG   SenderThread:1800 [sender.py:send():379] send: header
2024-06-15 09:50:18,214 DEBUG   SenderThread:1800 [sender.py:send():379] send: run
2024-06-15 09:50:18,960 INFO    SenderThread:1800 [dir_watcher.py:__init__():211] watching files in: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240615_095018-bvmqs2bh\files
2024-06-15 09:50:18,960 INFO    SenderThread:1800 [sender.py:_start_run_threads():1188] run started: bvmqs2bh with start time 1718459418.03083
2024-06-15 09:50:18,970 DEBUG   HandlerThread:1800 [handler.py:handle_request():158] handle_request: check_version
2024-06-15 09:50:18,970 DEBUG   SenderThread:1800 [sender.py:send_request():406] send_request: check_version
2024-06-15 09:50:19,362 DEBUG   HandlerThread:1800 [handler.py:handle_request():158] handle_request: run_start
2024-06-15 09:50:19,390 DEBUG   HandlerThread:1800 [system_info.py:__init__():26] System info init
2024-06-15 09:50:19,391 DEBUG   HandlerThread:1800 [system_info.py:__init__():41] System info init done
2024-06-15 09:50:19,391 INFO    HandlerThread:1800 [system_monitor.py:start():194] Starting system monitor
2024-06-15 09:50:19,391 INFO    SystemMonitor:1800 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-15 09:50:19,391 INFO    HandlerThread:1800 [system_monitor.py:probe():214] Collecting system info
2024-06-15 09:50:19,396 INFO    SystemMonitor:1800 [interfaces.py:start():188] Started cpu monitoring
2024-06-15 09:50:19,397 INFO    SystemMonitor:1800 [interfaces.py:start():188] Started disk monitoring
2024-06-15 09:50:19,397 INFO    SystemMonitor:1800 [interfaces.py:start():188] Started gpu monitoring
2024-06-15 09:50:19,405 INFO    SystemMonitor:1800 [interfaces.py:start():188] Started memory monitoring
2024-06-15 09:50:19,424 DEBUG   HandlerThread:1800 [system_info.py:probe():152] Probing system
2024-06-15 09:50:19,424 INFO    SystemMonitor:1800 [interfaces.py:start():188] Started network monitoring
2024-06-15 09:50:19,426 DEBUG   HandlerThread:1800 [system_info.py:_probe_git():137] Probing git
2024-06-15 09:50:19,515 DEBUG   HandlerThread:1800 [system_info.py:_probe_git():145] Probing git done
2024-06-15 09:50:19,516 DEBUG   HandlerThread:1800 [system_info.py:probe():200] Probing system done
2024-06-15 09:50:19,516 DEBUG   HandlerThread:1800 [system_monitor.py:probe():223] {'os': 'Windows-11-10.0.22631-SP0', 'python': '3.12.2', 'heartbeatAt': '2024-06-15T13:50:19.424494', 'startedAt': '2024-06-15T13:50:18.022828', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'B:\\GitHub\\ultralytics\\ultralytics\\ultralytics\\MRE.py', 'codePathLocal': 'MRE.py', 'codePath': 'ultralytics\\MRE.py', 'git': {'remote': 'https://github.com/Logan-Cole-Luna/ultralytics.git', 'commit': '6b65e357ddc04cd00d57f90682df6d77fe13d0b3'}, 'email': 'LoganLambeth8@gmail.com', 'root': 'B:/GitHub/ultralytics/ultralytics', 'host': 'DESKTOP-JA3B0L7', 'username': 'Logan', 'executable': 'C:\\Users\\Logan\\AppData\\Local\\Programs\\Python\\Python312\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3593.0, 'min': 0.0, 'max': 3593.0}, 'cpu_freq_per_core': [{'current': 3593.0, 'min': 0.0, 'max': 3593.0}], 'disk': {'/': {'total': 476.93847274780273, 'used': 381.046329498291}}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 63.94804763793945}}
2024-06-15 09:50:19,516 INFO    HandlerThread:1800 [system_monitor.py:probe():224] Finished collecting system info
2024-06-15 09:50:19,516 INFO    HandlerThread:1800 [system_monitor.py:probe():227] Publishing system info
2024-06-15 09:50:19,517 INFO    HandlerThread:1800 [system_monitor.py:probe():229] Finished publishing system info
2024-06-15 09:50:19,521 DEBUG   SenderThread:1800 [sender.py:send():379] send: files
