2024-06-14 17:38:52,700 INFO    StreamThr :19836 [internal.py:wandb_internal():85] W&B internal server running at pid: 19836, started at: 2024-06-14 17:38:52.699822
2024-06-14 17:38:52,701 DEBUG   HandlerThread:19836 [handler.py:handle_request():158] handle_request: status
2024-06-14 17:38:52,706 INFO    WriterThread:19836 [datastore.py:open_for_write():87] open: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_173852-jbjqgi48\run-jbjqgi48.wandb
2024-06-14 17:38:52,707 DEBUG   SenderThread:19836 [sender.py:send():379] send: header
2024-06-14 17:38:52,870 DEBUG   SenderThread:19836 [sender.py:send():379] send: run
2024-06-14 17:38:53,373 INFO    SenderThread:19836 [dir_watcher.py:__init__():211] watching files in: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_173852-jbjqgi48\files
2024-06-14 17:38:53,373 INFO    SenderThread:19836 [sender.py:_start_run_threads():1188] run started: jbjqgi48 with start time 1718401132.701823
2024-06-14 17:38:53,383 DEBUG   HandlerThread:19836 [handler.py:handle_request():158] handle_request: check_version
2024-06-14 17:38:53,383 DEBUG   SenderThread:19836 [sender.py:send_request():406] send_request: check_version
2024-06-14 17:38:53,773 DEBUG   HandlerThread:19836 [handler.py:handle_request():158] handle_request: run_start
2024-06-14 17:38:53,798 DEBUG   HandlerThread:19836 [system_info.py:__init__():26] System info init
2024-06-14 17:38:53,798 DEBUG   HandlerThread:19836 [system_info.py:__init__():41] System info init done
2024-06-14 17:38:53,798 INFO    HandlerThread:19836 [system_monitor.py:start():194] Starting system monitor
2024-06-14 17:38:53,798 INFO    SystemMonitor:19836 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-14 17:38:53,798 INFO    HandlerThread:19836 [system_monitor.py:probe():214] Collecting system info
2024-06-14 17:38:53,802 INFO    SystemMonitor:19836 [interfaces.py:start():188] Started cpu monitoring
2024-06-14 17:38:53,803 INFO    SystemMonitor:19836 [interfaces.py:start():188] Started disk monitoring
2024-06-14 17:38:53,803 INFO    SystemMonitor:19836 [interfaces.py:start():188] Started gpu monitoring
2024-06-14 17:38:53,810 INFO    SystemMonitor:19836 [interfaces.py:start():188] Started memory monitoring
2024-06-14 17:38:53,822 INFO    SystemMonitor:19836 [interfaces.py:start():188] Started network monitoring
2024-06-14 17:38:53,826 DEBUG   HandlerThread:19836 [system_info.py:probe():152] Probing system
2024-06-14 17:38:53,828 DEBUG   HandlerThread:19836 [system_info.py:_probe_git():137] Probing git
2024-06-14 17:38:53,910 DEBUG   HandlerThread:19836 [system_info.py:_probe_git():145] Probing git done
2024-06-14 17:38:53,910 DEBUG   HandlerThread:19836 [system_info.py:probe():200] Probing system done
2024-06-14 17:38:53,910 DEBUG   HandlerThread:19836 [system_monitor.py:probe():223] {'os': 'Windows-11-10.0.22631-SP0', 'python': '3.12.2', 'heartbeatAt': '2024-06-14T21:38:53.826570', 'startedAt': '2024-06-14T21:38:52.693712', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'B:\\GitHub\\ultralytics\\ultralytics\\ultralytics\\TestYolo.py', 'codePathLocal': 'TestYolo.py', 'codePath': 'ultralytics\\TestYolo.py', 'git': {'remote': 'https://github.com/Logan-Cole-Luna/ultralytics.git', 'commit': '6b65e357ddc04cd00d57f90682df6d77fe13d0b3'}, 'email': 'LoganLambeth8@gmail.com', 'root': 'B:/GitHub/ultralytics/ultralytics', 'host': 'DESKTOP-JA3B0L7', 'username': 'Logan', 'executable': 'C:\\Users\\Logan\\AppData\\Local\\Programs\\Python\\Python312\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3593.0, 'min': 0.0, 'max': 3593.0}, 'cpu_freq_per_core': [{'current': 3593.0, 'min': 0.0, 'max': 3593.0}], 'disk': {'/': {'total': 476.93847274780273, 'used': 380.67531967163086}}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 63.94804763793945}}
2024-06-14 17:38:53,910 INFO    HandlerThread:19836 [system_monitor.py:probe():224] Finished collecting system info
2024-06-14 17:38:53,910 INFO    HandlerThread:19836 [system_monitor.py:probe():227] Publishing system info
2024-06-14 17:38:53,911 INFO    HandlerThread:19836 [system_monitor.py:probe():229] Finished publishing system info
2024-06-14 17:38:53,915 DEBUG   SenderThread:19836 [sender.py:send():379] send: files
2024-06-14 17:38:53,915 INFO    SenderThread:19836 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-14 17:38:54,011 DEBUG   HandlerThread:19836 [handler.py:handle_request():158] handle_request: python_packages
2024-06-14 17:38:54,011 DEBUG   SenderThread:19836 [sender.py:send_request():406] send_request: python_packages
2024-06-14 17:38:54,011 DEBUG   HandlerThread:19836 [handler.py:handle_request():158] handle_request: stop_status
2024-06-14 17:38:54,011 DEBUG   SenderThread:19836 [sender.py:send_request():406] send_request: stop_status
2024-06-14 17:38:54,012 DEBUG   HandlerThread:19836 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-14 17:38:54,387 INFO    Thread-16 :19836 [dir_watcher.py:_on_file_created():271] file/dir created: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_173852-jbjqgi48\files\wandb-metadata.json
2024-06-14 17:38:54,387 INFO    Thread-16 :19836 [dir_watcher.py:_on_file_created():271] file/dir created: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_173852-jbjqgi48\files\requirements.txt
2024-06-14 17:38:54,514 DEBUG   SenderThread:19836 [sender.py:send():379] send: telemetry
2024-06-14 17:38:54,578 DEBUG   SenderThread:19836 [sender.py:send():379] send: exit
2024-06-14 17:38:54,578 INFO    SenderThread:19836 [sender.py:send_exit():586] handling exit code: 1
2024-06-14 17:38:54,578 INFO    SenderThread:19836 [sender.py:send_exit():588] handling runtime: 0
2024-06-14 17:38:54,579 INFO    SenderThread:19836 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-14 17:38:54,579 INFO    SenderThread:19836 [sender.py:send_exit():594] send defer
2024-06-14 17:38:54,579 DEBUG   HandlerThread:19836 [handler.py:handle_request():158] handle_request: defer
2024-06-14 17:38:54,579 INFO    HandlerThread:19836 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-14 17:38:54,579 DEBUG   SenderThread:19836 [sender.py:send_request():406] send_request: defer
2024-06-14 17:38:54,579 INFO    SenderThread:19836 [sender.py:send_request_defer():610] handle sender defer: 0
2024-06-14 17:38:54,579 INFO    SenderThread:19836 [sender.py:transition_state():614] send defer: 1
2024-06-14 17:38:54,579 DEBUG   HandlerThread:19836 [handler.py:handle_request():158] handle_request: defer
2024-06-14 17:38:54,580 INFO    HandlerThread:19836 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-14 17:38:54,580 DEBUG   SenderThread:19836 [sender.py:send_request():406] send_request: defer
2024-06-14 17:38:54,580 INFO    SenderThread:19836 [sender.py:send_request_defer():610] handle sender defer: 1
2024-06-14 17:38:54,580 INFO    SenderThread:19836 [sender.py:transition_state():614] send defer: 2
2024-06-14 17:38:54,580 DEBUG   HandlerThread:19836 [handler.py:handle_request():158] handle_request: defer
2024-06-14 17:38:54,580 INFO    HandlerThread:19836 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-14 17:38:54,580 INFO    HandlerThread:19836 [system_monitor.py:finish():203] Stopping system monitor
2024-06-14 17:38:54,586 DEBUG   SystemMonitor:19836 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-14 17:38:54,586 INFO    HandlerThread:19836 [interfaces.py:finish():200] Joined cpu monitor
2024-06-14 17:38:54,586 DEBUG   SystemMonitor:19836 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-14 17:38:54,586 INFO    HandlerThread:19836 [interfaces.py:finish():200] Joined disk monitor
2024-06-14 17:38:54,586 DEBUG   SystemMonitor:19836 [system_monitor.py:_start():183] Publishing last batch of metrics
