2024-06-14 22:30:05,233 INFO    StreamThr :5608 [internal.py:wandb_internal():85] W&B internal server running at pid: 5608, started at: 2024-06-14 22:30:05.232135
2024-06-14 22:30:05,234 DEBUG   HandlerThread:5608 [handler.py:handle_request():158] handle_request: status
2024-06-14 22:30:05,238 INFO    WriterThread:5608 [datastore.py:open_for_write():87] open: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_223005-pakfpkzz\run-pakfpkzz.wandb
2024-06-14 22:30:05,239 DEBUG   SenderThread:5608 [sender.py:send():379] send: header
2024-06-14 22:30:05,401 DEBUG   SenderThread:5608 [sender.py:send():379] send: run
2024-06-14 22:30:05,870 INFO    SenderThread:5608 [dir_watcher.py:__init__():211] watching files in: B:\GitHub\ultralytics\ultralytics\ultralytics\wandb\run-20240614_223005-pakfpkzz\files
2024-06-14 22:30:05,870 INFO    SenderThread:5608 [sender.py:_start_run_threads():1188] run started: pakfpkzz with start time 1718418605.234135
2024-06-14 22:30:05,881 DEBUG   HandlerThread:5608 [handler.py:handle_request():158] handle_request: check_version
2024-06-14 22:30:05,881 DEBUG   SenderThread:5608 [sender.py:send_request():406] send_request: check_version
2024-06-14 22:30:06,342 DEBUG   HandlerThread:5608 [handler.py:handle_request():158] handle_request: run_start
2024-06-14 22:30:06,367 DEBUG   HandlerThread:5608 [system_info.py:__init__():26] System info init
2024-06-14 22:30:06,367 DEBUG   HandlerThread:5608 [system_info.py:__init__():41] System info init done
2024-06-14 22:30:06,367 INFO    HandlerThread:5608 [system_monitor.py:start():194] Starting system monitor
2024-06-14 22:30:06,367 INFO    SystemMonitor:5608 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-14 22:30:06,367 INFO    HandlerThread:5608 [system_monitor.py:probe():214] Collecting system info
2024-06-14 22:30:06,371 INFO    SystemMonitor:5608 [interfaces.py:start():188] Started cpu monitoring
2024-06-14 22:30:06,372 INFO    SystemMonitor:5608 [interfaces.py:start():188] Started disk monitoring
2024-06-14 22:30:06,372 INFO    SystemMonitor:5608 [interfaces.py:start():188] Started gpu monitoring
2024-06-14 22:30:06,379 INFO    SystemMonitor:5608 [interfaces.py:start():188] Started memory monitoring
2024-06-14 22:30:06,392 INFO    SystemMonitor:5608 [interfaces.py:start():188] Started network monitoring
2024-06-14 22:30:06,395 DEBUG   HandlerThread:5608 [system_info.py:probe():152] Probing system
2024-06-14 22:30:06,397 DEBUG   HandlerThread:5608 [system_info.py:_probe_git():137] Probing git
2024-06-14 22:30:06,481 DEBUG   HandlerThread:5608 [system_info.py:_probe_git():145] Probing git done
2024-06-14 22:30:06,481 DEBUG   HandlerThread:5608 [system_info.py:probe():200] Probing system done
